Brand,Address,City,State,Postal Code,Date,Time
Wendy's,8436 Highway 6 North,Houston,TX,77095,2019-02-20,11:17:38
Wendy's,9035 West Rd,Houston,TX,77064,2019-02-20,11:17:38
Wendy's,9145 Highway 6,Houston,TX,77083,2019-02-20,11:17:38
Wendy's,9409 Fuqua Street,Houston,TX,77075,2019-02-20,11:17:38
Wendy's,9500 South Main Street,Houston,TX,77025,2019-02-20,11:17:26
Wendy's,10015 FM 1960 Bypass,Humble,TX,77338,2019-02-20,11:17:38
Wendy's,7206 FM 1960 E,Humble,TX,77346,2019-02-20,11:17:38
Wendy's,639 Hwy 75 N,Huntsville,TX,77320,2019-02-20,11:17:27
Wendy's,1000 W Walnut Hill Lane,Irving,TX,75038,2019-02-20,11:17:38
Wendy's,1725 N Beltline Road,Irving,TX,75061,2019-02-20,11:17:38
Wendy's,3990 N Beltline Rd,Irving,TX,75038,2019-02-20,11:17:38
Wendy's,7700 N Macarthur,Irving,TX,75063,2019-02-20,11:17:38
Wendy's,1484 Katy Fort Bend Rd,Katy,TX,77493,2019-02-20,11:17:38
Wendy's,1717 Spring Green Boulevard,Katy,TX,77494,2019-02-20,11:17:38
Wendy's,2201 S Mason Rd,Katy,TX,77450,2019-02-20,11:17:38
Wendy's,2930 N Mason Road,Katy,TX,77449,2019-02-20,11:17:38
Wendy's,307 S Fry Rd,Katy,TX,77450,2019-02-20,11:17:38
Wendy's,5929 FM 1463,Katy,TX,77494,2019-02-20,11:17:38
Wendy's,1220 Junction Highway,Kerrville,TX,78028,2019-02-20,11:17:39
Wendy's,4401 N State Hwy 42,Kilgore,TX,75662,2019-02-20,11:17:39
Wendy's,1201 S Fort Hood St,Killeen,TX,76542,2019-02-20,11:17:30
Wendy's,2008 E Central Texas Expy,Killeen,TX,76541,2019-02-20,11:17:30
Wendy's,3816 S Clear Creek Road,Killeen,TX,76549,2019-02-20,11:17:30
Wendy's,1404 General Cavazos Blvd,Kingsville,TX,78363,2019-02-20,11:17:39
Wendy's,3303 West Lake Houston Parkway,Kingwood,TX,77339,2019-02-20,11:17:39
Wendy's,590 Kingwood Dr,Kingwood,TX,77339,2019-02-20,11:17:39
Wendy's,20584 IH 35,Kyle,TX,78640,2019-02-20,11:17:40
Wendy's,2800 FM 1764,La Marque,TX,77568,2019-02-20,11:17:33
Wendy's,95 Oyster Creek Dr,Lake Jackson,TX,77566,2019-02-20,11:17:24
Wendy's,6348 Lake Worth Blvd,Lake Worth,TX,76135,2019-02-20,11:17:40
Wendy's,2404 Ranch Road 620,Lakeway,TX,78738,2019-02-20,11:17:41
Wendy's,10219 Mcpherson,Laredo,TX,78045,2019-02-20,11:17:41
Wendy's,1212 Del Mar Blvd,Laredo,TX,78041,2019-02-20,11:17:41
Wendy's,1319 San Bernardo,Laredo,TX,78040,2019-02-20,11:17:41
Wendy's,1520 E Sauders St,Laredo,TX,78041,2019-02-20,11:17:41
Wendy's,2330 Bob Bullock Loop 1A,Laredo,TX,78043,2019-02-20,11:17:41
Wendy's,4719 San Bernardo,Laredo,TX,78041,2019-02-20,11:17:41
Wendy's,611 Rancho Viejo Dr,Laredo,TX,78045,2019-02-20,11:17:41
Wendy's,1750 West Main,League City,TX,77573,2019-02-20,11:17:29
Wendy's,2535 E League City Parkway,League City,TX,77573,2019-02-20,11:17:29
Wendy's,2146 S State Highway 121,Lewisville,TX,75067,2019-02-20,11:17:41
Wendy's,517 E FM 3040,Lewisville,TX,75067,2019-02-20,11:17:41
Wendy's,2417 Gilmer Road,Longview,TX,75604,2019-02-20,11:17:39
Wendy's,3302 North 4th Street,Longview,TX,75605,2019-02-20,11:17:39
Wendy's,2401 19th St,Lubbock,TX,79401,2019-02-20,11:17:41
Wendy's,5212 Slide Rd,Lubbock,TX,79414,2019-02-20,11:17:41
Wendy's,5721 4th St,Lubbock,TX,79416,2019-02-20,11:17:41
Wendy's,6815 Milwaukee Avenue,Lubbock,TX,79424,2019-02-20,11:17:41
Wendy's,2670 West Lucas Rd,Lucas,TX,75002,2019-02-20,11:17:42
Wendy's,2212 S First St,Lufkin,TX,75901,2019-02-20,11:17:42
Wendy's,11923 US 290,Manor,TX,78653,2019-02-20,11:17:25
Wendy's,1771 US Hwy 287,Mansfield,TX,76063,2019-02-20,11:17:42
Wendy's,3750 E. Broad St.,Mansfield,TX,76063,2019-02-20,11:17:42
Wendy's,1511 E End Blvd North,Marshall,TX,75670,2019-02-20,11:17:42
Wendy's,1108 East Jackson Avenue,McAllen,TX,78503,2019-02-20,11:17:27
Wendy's,2716 Nolana Street,McAllen,TX,78504,2019-02-20,11:17:33
Wendy's,1714 W University Drive,McKinney,TX,75069,2019-02-20,11:17:43
Wendy's,1951 W Eldorado Pkwy,McKinney,TX,75069,2019-02-20,11:17:42
Wendy's,8904 State Highway 121,McKinney,TX,75070,2019-02-20,11:17:43
Wendy's,1325 Gross Road,Mesquite,TX,75149,2019-02-20,11:17:25
Wendy's,1800 N Beltline,Mesquite,TX,75149,2019-02-20,11:17:25
Wendy's,3540 Gus Thomasson Rd,Mesquite,TX,75150,2019-02-20,11:17:25
Wendy's,4412 W Loop 250 N,Midland,TX,79707,2019-02-20,11:17:27
Wendy's,902 Andrews Highway,Midland,TX,79701,2019-02-20,11:17:27
Wendy's,2507 E Expressway 83,Mission,TX,78572,2019-02-20,11:17:33
Wendy's,5515 Highway 6,Missouri City,TX,77459,2019-02-20,11:17:43
Wendy's,9819 Highway 6,Missouri City,TX,77459,2019-02-20,11:17:24
Wendy's,205 W FM 544,Murphy,TX,75094,2019-02-20,11:17:42
Wendy's,21548 FM 471 South,Natalia,TX,78059,2019-02-20,11:17:44
Wendy's,2912 Peek Rd,Nederland,TX,77627,2019-02-20,11:17:37
Wendy's,143 Hwy 46 S,New Braunfels,TX,78130,2019-02-20,11:17:44
Wendy's,1687 State Highway 46 S,New Braunfels,TX,78130,2019-02-20,11:17:44
Wendy's,5161 Rufe Snow Dr,North Richland Hills,TX,76180,2019-02-20,11:17:45
Wendy's,9140 N Tarrant Pkwy,North Richland Hills,TX,76182,2019-02-20,11:17:45
Wendy's,2646 John Ben Shepard Pkwy,Odessa,TX,79761,2019-02-20,11:17:45
Wendy's,3801 Andrews Hwy,Odessa,TX,79762,2019-02-20,11:17:45
Wendy's,2205 N Highway 62,Orange,TX,77630,2019-02-20,11:17:37
Wendy's,3113 Edgar Brown Drive,Orange,TX,77630,2019-02-20,11:17:37
Wendy's,2215 South Loop 256,Palestine,TX,75801,2019-02-20,11:17:45
Wendy's,301 W. Southmore Ave,Pasadena,TX,77502,2019-02-20,11:17:29
Wendy's,4014 Spencer Highway,Pasadena,TX,77504,2019-02-20,11:17:29
Wendy's,7444 Spencer Highway,Pasadena,TX,77505,2019-02-20,11:17:29
Wendy's,11011 Cr 59,Pearland,TX,77584,2019-02-20,11:17:24
Wendy's,11511 Shadow Creek Pkwy,Pearland,TX,77584,2019-02-20,11:17:45
Wendy's,11630 Broadway Street,Pearland,TX,77584,2019-02-20,11:17:24
Wendy's,1722 North Main,Pearland,TX,77581,2019-02-20,11:17:45
Wendy's,1810 Pearland Parkway,Pearland,TX,77581,2019-02-20,11:17:45
Wendy's,1425 Wells Branch Pkwy,Pflugerville,TX,78660,2019-02-20,11:17:42
Wendy's,1509 N I-27,Plainview,TX,79072,2019-02-20,11:17:46
Wendy's,3200 Custer Rd,Plano,TX,75075,2019-02-20,11:17:46
Wendy's,6108 West Park Blvd,Plano,TX,75093,2019-02-20,11:17:46
Wendy's,6912 Coit Rd,Plano,TX,75023,2019-02-20,11:17:46
Wendy's,709 W Spring Creek Pkwy,Plano,TX,75023,2019-02-20,11:17:42
Wendy's,1345 E Beltline Rd,Richardson,TX,75081,2019-02-20,11:17:46
Wendy's,200 W Spring Valley Road,Richardson,TX,75081,2019-02-20,11:17:46
Wendy's,3521 Custer Parkway,Richardson,TX,75080,2019-02-20,11:17:46
Wendy's,935 E Campbell,Richardson,TX,75081,2019-02-20,11:17:46
Wendy's,21950 Williams Way,Richmond,TX,77469,2019-02-20,11:17:46
Wendy's,7909 Grand Parkway,Richmond,TX,77407,2019-02-20,11:17:46
Wendy's,1204 N Highway 377,Roanoke,TX,76262,2019-02-20,11:17:32
Wendy's,8055 S IH 35,Robinson,TX,76706,2019-02-20,11:17:26
